SiteID,FieldWetlandType,FieldVeldAge,FieldAliensWithin20m,Latitude,Longitude,PairID,RecordingNum,Year,Month,Day,Campaign,AVIRIS,LVIS,WetlandType,LandCoverClass,ElevationClass,FireClass
s2lam068_230710,"Not available","Not available","Not available",-34.111009,18.43594,22,579,23,7,10,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam091_231113,"Not near (100 m) any water","Young (burned, < 6 yrs)","Rare to Very Scattered",-33.883383,22.428863,21,566,23,11,13,"Dry season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam152_230815,"Not available","Not available","Not available",-33.8835,22.4287,21,1007,23,8,15,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam143_230812,"Not available","Not available","Not available",-33.5322,23.7215,20,1000,23,8,12,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam149_231107,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.532185,23.721472,20,869,23,11,7,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam063_231011,"In or near (25 m) wetland","Old (> 17 yrs)","Dense to Closed",-34.609248,19.919375,19,554,23,10,11,"Dry season",Y,Y,"Wetland Flat","Agriculture","Low: 0-500 m","No data or No Fire"
s2lam078_230630,"Not available","Not available","Not available",-34.609246,19.9198,19,572,23,6,30,"Wet season",Y,Y,"Wetland Flat","Agriculture","Low: 0-500 m","No data or No Fire"
s2lam074_230829,"Not available","Not available","Not available",-33.947313,23.616678,18,1145,23,8,29,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam107_231130,"Not near (100 m) any water","Old (> 17 yrs)","Rare to Very Scattered",-33.947282,23.616674,18,849,23,11,30,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam067_231025,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.466047,20.577525,17,853,23,10,25,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam138_230725,"Not available","Not available","Not available",-33.466049,20.5775,17,999,23,7,25,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam074_230811,"Not available","Not available","Not available",-34.0479,23.210883,16,714,23,8,11,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam114_231117,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.047787,23.21088,16,725,23,11,17,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam006_230823,"Not available","Not available","Not available",-34.3583,18.852769,15,693,23,8,23,"Wet season",Y,N,"Seep","Shrubland-Fynbos","Low: 0-500 m","25+ years"
s2lam056_231107,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.358271,18.852811,15,1121,23,11,7,"Dry season",Y,N,"Seep","Shrubland-Fynbos","Low: 0-500 m","25+ years"
s2lam110_230702,"Not available","Not available","Not available",-34.09139,18.427188,14,585,23,7,2,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam181_231124,"Not near (100 m) any water","Young (burned, < 6 yrs)","Rare to Very Scattered",-34.091369,18.427204,14,430,23,11,24,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam092_230812,"Not available","Not available","Not available",-32.242124,19.129182,13,1456,23,8,12,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","17-to-25 years"
s2lam112_231031,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-32.24213,19.129219,13,688,23,10,31,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","17-to-25 years"
s2lam001_230725,"Not available","Not available","Not available",-33.4944,20.704757,12,1007,23,7,25,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam135_231026,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.494363,20.704745,12,854,23,10,26,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam042_231031,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-32.222782,19.116443,11,690,23,10,31,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam046_230812,"Not available","Not available","Not available",-32.222761,19.116407,11,1449,23,8,12,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam137_231011,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.343682,22.024062,10,1261,23,10,11,"Dry season",Y,Y,,"Agriculture","High: >1000 m","6-to-12 years"
s2lam151_230815,"Not available","Not available","Not available",-33.3438,22.0241,10,1141,23,8,15,"Wet season",Y,Y,,"Agriculture","High: >1000 m","6-to-12 years"
s2lam130_231117,"Within 50 m of a river or stream","Old (> 17 yrs)","Scattered to Medium",-33.761295,23.140722,9,566,23,11,17,"Dry season",Y,Y,,"Forest-Woodland","Medium: 500-1000 m","No data or No Fire"
s2lam135_230809,"Not available","Not available","Not available",-33.761335,23.140777,9,736,23,8,9,"Wet season",Y,Y,,"Forest-Woodland","Medium: 500-1000 m","No data or No Fire"
s2lam005_230725,"Not available","Not available","Not available",-33.927,22.4515,8,1008,23,7,25,"Wet season",Y,Y,,"Forest-Woodland","Medium: 500-1000 m","1-to-6 years"
s2lam165_231109,"Not available","Not available","Not available",-33.927008,22.451564,8,988,23,11,9,"Dry season",Y,Y,,"Forest-Woodland","Medium: 500-1000 m","1-to-6 years"
s2lam072_231106,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-32.350201,19.014995,7,687,23,11,6,"Dry season",Y,N,,"Bare","Medium: 500-1000 m","1-to-6 years"
s2lam092_230804,"Not available","Not available","Not available",-32.350182,19.014998,7,878,23,8,4,"Wet season",Y,N,,"Bare","Medium: 500-1000 m","1-to-6 years"
s2lam040_230617,"Not available","Not available","Not available",-33.9946,22.7214,6,568,23,6,17,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam114_231004,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.994603,22.721433,6,718,23,10,4,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam026_230812,"Not available","Not available","Not available",-34.8101,19.9727,5,713,23,8,12,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam026_231010,"Not near (100 m) any water","Old (> 17 yrs)","None",-34.81014,19.972653,5,684,23,10,10,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam119_230725,"Not available","Not available","Not available",-33.479639,20.5146,4,998,23,7,25,"Wet season",Y,N,,"Shrubland-Karoo","Medium: 500-1000 m","No data or No Fire"
s2lam155_231025,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.479613,20.514623,4,852,23,10,25,"Dry season",Y,N,,"Shrubland-Karoo","Medium: 500-1000 m","No data or No Fire"
s2lam016_231027,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","Rare to Very Scattered",-34.053731,22.936636,3,723,23,10,27,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam088_230718,"Not available","Not available","Not available",-34.053744,22.9366,3,570,23,7,18,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam074_230711,"Not available","Not available","Not available",-33.992995,22.618198,2,564,23,7,11,"Wet season",Y,Y,"Estuary","Wetland","Low: 0-500 m","No data or No Fire"
s2lam079_231020,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.993067,22.618195,2,722,23,10,20,"Dry season",Y,Y,"Estuary","Wetland","Low: 0-500 m","No data or No Fire"
s2lam022_230707,"Not available","Not available","Not available",-33.67575,21.893658,1,732,23,7,7,"Wet season",Y,N,,"Grassland","Low: 0-500 m","25+ years"
s2lam162_231115,"Not available","Not available","Not available",-33.675775,21.893667,1,863,23,11,15,"Dry season",Y,N,,"Grassland","Low: 0-500 m","25+ years"
s2lam001_231025,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.44634,20.834557,-1,858,23,10,25,"Dry season",Y,Y,,"Shrubland-Karoo","Medium: 500-1000 m","No data or No Fire"
s2lam006_230808,"Not available","Not available","Not available",-33.207846,18.0944,-1,858,23,8,8,"Wet season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam017_230622,"Not available","Not available","Not available",-33.9846,20.8226,-1,1584,23,6,22,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam017_231208,"Not near (100 m) any water","Not available","None",-31.389835,19.133708,-1,419,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam020_231125,"In or near (25 m) wetland","Old (> 17 yrs)","None",-34.729838,19.91428,-1,570,23,11,25,"Dry season",Y,N,"Wetland Flat","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam023_230712,"Not available","Not available","Not available",-33.9727,20.8247,-1,715,23,7,12,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam039_230613,"Not available","Not available","Not available",-33.676039,22.6662,-1,1147,23,6,13,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam039_230622,"Not available","Not available","Not available",-33.6265,22.516467,-1,992,23,6,22,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","25+ years"
s2lam039_230712,"Not available","Not available","Not available",-33.6759,22.758075,-1,142,23,7,12,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","12-to-17 years"
s2lam039_231026,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.52087,20.510778,-1,857,23,10,26,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","12-to-17 years"
s2lam044_230613,"Not available","Not available","Not available",-33.673,22.6558,-1,1148,23,6,13,"Wet season",Y,N,,"Forest-Woodland","Medium: 500-1000 m","6-to-12 years"
s2lam044_230622,"Not available","Not available","Not available",-33.6288,22.5147,-1,991,23,6,22,"Wet season",Y,N,,"Grassland","Medium: 500-1000 m","25+ years"
s2lam044_231130,"Within 50 m of a river or stream","Intermediate (6-17 yrs)","None",-34.322702,18.971633,-1,609,23,11,30,"Dry season",Y,Y,,"Shrubland-Fynbos","Low: 0-500 m","12-to-17 years"
s2lam044_231208,"Not near (100 m) any water","Not available","None",-31.39706,19.139772,-1,436,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam047_230703,"Not available","Not available","Not available",-33.9961,18.9543,-1,1080,23,7,3,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam049_230613,"Not available","Not available","Not available",-33.6687,22.654185,-1,1149,23,6,13,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam049_230622,"Not available","Not available","Not available",-33.6268,22.5211,-1,999,23,6,22,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","17-to-25 years"
s2lam049_230712,"Not available","Not available","Not available",-33.6718,22.7534,-1,854,23,7,12,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam049_231026,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.495978,20.717842,-1,854,23,10,26,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam056_230705,"Not available","Not available","Not available",-33.952023,19.1755,-1,576,23,7,5,"Wet season",Y,Y,,"Wetland","Low: 0-500 m","1-to-6 years"
s2lam058_230811,"Not available","Not available","Not available",-33.928537,21.068251,-1,854,23,8,11,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam059_230812,"Not available","Not available","Not available",-32.206638,19.098668,-1,977,23,8,12,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam059_230826,"Not available","Not available","Not available",-33.002,19.061659,-1,429,23,8,26,"Wet season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam065_230622,"Not available","Not available","Not available",-33.9837,20.8215,-1,999,23,6,22,"Wet season",Y,N,,"Excluded","Medium: 500-1000 m","No data or No Fire"
s2lam076_230613,"Not available","Not available","Not available",-33.6743,22.6608,-1,1148,23,6,13,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","6-to-12 years"
s2lam076_230622,"Not available","Not available","Not available",-33.626019,22.5253,-1,1004,23,6,22,"Wet season",Y,N,,"Grassland","Medium: 500-1000 m","17-to-25 years"
s2lam076_230712,"Not available","Not available","Not available",-33.6703,22.7541,-1,862,23,7,12,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam077_231208,"Not near (100 m) any water","Not available","None",-31.369412,19.153873,-1,414,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam078_230811,"Not available","Not available","Not available",-33.929112,21.0691,-1,1019,23,8,11,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam080_231208,"Not near (100 m) any water","Not available","None",-31.39961,19.139947,-1,433,23,12,8,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam084_230813,"Not available","Not available","Not available",-34.725877,19.951363,-1,619,23,8,13,"Wet season",Y,N,"Wetland Flat","Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam085_231208,"Not near (100 m) any water","Not available","None",-31.370657,19.153018,-1,412,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam087_230822,"Not available","Not available","Not available",-33.7267,21.676281,-1,990,23,8,22,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","No data or No Fire"
s2lam095_230814,"Not available","Not available","Not available",-33.8797,22.4385,-1,1146,23,8,14,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam096_231208,"Not near (100 m) any water","Not available","None",-31.40185,19.13934,-1,415,23,12,8,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam098_230811,"Not available","Not available","Not available",-33.932448,21.0717,-1,856,23,8,11,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam101_230811,"Not available","Not available","Not available",-33.938137,21.0526,-1,845,23,8,11,"Wet season",Y,N,,"Shrubland-Fynbos","Medium: 500-1000 m","1-to-6 years"
s2lam108_230822,"Not available","Not available","Not available",-33.647884,21.638218,-1,997,23,8,22,"Wet season",Y,Y,,"Forest-Woodland","Low: 0-500 m","25+ years"
s2lam111_230811,"Not available","Not available","Not available",-33.538137,23.7227,-1,1009,23,8,11,"Wet season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam111_231122,"Not near (100 m) any water","Young (burned, < 6 yrs)","None",-33.626746,22.913083,-1,851,23,11,22,"Dry season",Y,Y,,"Bare","High: >1000 m","1-to-6 years"
s2lam115_231114,"Not available","Not available","Not available",-33.647321,21.638003,-1,828,23,11,14,"Dry season",Y,Y,,"Forest-Woodland","Low: 0-500 m","25+ years"
s2lam117_231025,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.469493,20.562843,-1,853,23,10,25,"Dry season",Y,Y,,"Shrubland-Karoo","Medium: 500-1000 m","No data or No Fire"
s2lam118_231013,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.318487,22.04279,-1,972,23,10,13,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","6-to-12 years"
s2lam122_230726,"Not available","Not available","Not available",-33.638514,21.625269,-1,983,23,7,26,"Wet season",Y,Y,,"Grassland","Low: 0-500 m","25+ years"
s2lam122_231019,"Not available","Not available","Not available",-33.638168,21.624879,-1,1011,23,10,19,"Dry season",Y,Y,,"Grassland","Low: 0-500 m","25+ years"
s2lam126_230710,"Not available","Not available","Not available",-34.0713,20.439,-1,1299,23,7,10,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam127_231122,"Not near (100 m) any water","Young (burned, < 6 yrs)","Rare to Very Scattered",-33.640252,22.948652,-1,879,23,11,22,"Dry season",Y,Y,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam129_230717,"Not available","Not available","Not available",-33.9796,20.8229,-1,986,23,7,17,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","1-to-6 years"
s2lam130_231025,"Not near (100 m) any water","Old (> 17 yrs)","None",-33.451892,20.853398,-1,859,23,10,25,"Dry season",Y,Y,,"Shrubland-Karoo","Medium: 500-1000 m","No data or No Fire"
s2lam130_231208,"Not near (100 m) any water","Not available","None",-31.366675,19.161647,-1,414,23,12,8,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam132_231027,"Not near (100 m) any water","Young (burned, < 6 yrs)","Rare to Very Scattered",-33.995833,18.953738,-1,999,23,10,27,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","1-to-6 years"
s2lam132_231208,"Not near (100 m) any water","Not available","None",-31.412553,19.143617,-1,415,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam134_231208,"Not near (100 m) any water","Not available","None",-31.414465,19.145202,-1,416,23,12,8,"Dry season",Y,Y,,"Agriculture","Medium: 500-1000 m","No data or No Fire"
s2lam135_230930,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.585558,23.434753,-1,1143,23,9,30,"Dry season",Y,Y,,"Shrubland-Fynbos","High: >1000 m","No data or No Fire"
s2lam136_231125,"In or near (25 m) wetland","Old (> 17 yrs)","None",-34.757692,19.9275,-1,573,23,11,25,"Dry season",Y,N,"Wetland Flat","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam137_230802,"Not available","Not available","Not available",-33.5064,20.681,-1,719,23,8,2,"Wet season",Y,N,,"Shrubland-Fynbos","High: >1000 m","1-to-6 years"
s2lam138_231208,"Not near (100 m) any water","Not available","None",-31.400423,19.137875,-1,430,23,12,8,"Dry season",Y,Y,,"Shrubland-Fynbos","Medium: 500-1000 m","No data or No Fire"
s2lam139_230813,"Not available","Not available","Not available",-34.7218,19.9451,-1,621,23,8,13,"Wet season",Y,N,"Estuary","Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam151_231107,"In or near (25 m) wetland","Not available","None",-33.520343,23.909188,-1,857,23,11,7,"Dry season",Y,Y,,"Grassland","Medium: 500-1000 m","No data or No Fire"
s2lam157_230712,"Not available","Not available","Not available",-33.979535,20.8069,-1,715,23,7,12,"Wet season",Y,N,,"Forest-Woodland","Low: 0-500 m","6-to-12 years"
s2lam160_231014,"Not near (100 m) any water","Intermediate (6-17 yrs)","None",-33.612898,23.438863,-1,1121,23,10,14,"Dry season",Y,N,,"Shrubland-Fynbos","High: >1000 m","No data or No Fire"
s2lam161_231009,"In or near (25 m) wetland","Intermediate (6-17 yrs)","None",-34.071307,20.4396,-1,1466,23,10,9,"Dry season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","No data or No Fire"
s2lam163_230712,"Not available","Not available","Not available",-33.9738,20.8362,-1,714,23,7,12,"Wet season",Y,N,,"Shrubland-Fynbos","Low: 0-500 m","25+ years"
